"obs","time","elapsed","date","hhmmss","TIME","E","A","Ca","Ci","Pci","Pca","gsw","gbw","gtw","gtc","Rabs","TleafEB","TleafCnd","SVPleaf","RHcham","VPcham","SVPcham","VPDleaf","LatHFlux","SenHFlux","NetTherm","EBSum","Leak","LeakPct","CorrFact","CorrFactPct","Fan","DarkAdaptedID","Fo","Fm","Fv","Fv.Fm","Adark","LightAdaptedID","Fs","Fm.","PhiPS2","PS2.1","Qabs_fs","Afs","ETR","Fv..Fm.","PhiCO2","NPQ","DarkPulseID","Fo.","Fv.","qP","qN","qP_Fo","qN_Fo","ID","P1_dur","P2_dur","P3_dur","P1_Qmax","P1_Fmax","P2_dQdt","P3_ΔF","Qin","Qabs","alpha","convert","S","K","Geometry","Custom","TIME.1","CO2_s","CO2_r","H2O_s","H2O_r","CO2_a","H2O_a","Flow","Pa","ΔPcham","Tair","Tleaf","Tleaf2","Offset","Offset2","Fan_speed","Qamb_in","Qamb_out","Q","f_red","f_blue","f_farred","F","Q_modavg","F_dc","Pc","Tled","TDigital","TPreamp","TPwrSpy","TDrive","Q_red","Q_blue","Q_farred","TSPF","state","F_avg","dF.dt","dF_dc.dt","F_dc_avg","period","time.1","hhmmss.1","co2_t","h2o_t","count","co2_adj","h2o_adj","co2_match","h2o_match","co2_at","h2o_at","co2_cv","h2o_cv","ΔCO2.MN","ΔCO2.SLP","ΔCO2.SD","ΔCO2.OK","F.MN","F.SLP","F.SD","F.OK","ΔH2O.MN","ΔH2O.SLP","ΔH2O.SD","ΔH2O.OK","Stable","Total","State","MatchValveR","MatchValveS","MatchCO2","MatchH2O","cf_co2_a","cf_co2_b","cf_co2_c","cf_co2_d","cf_h2o_a","cf_h2o_b","cf_h2o_c","cf_h2o_d","co2_fit_low","co2_fit_high","h2o_fit_low","h2o_fit_high","co2_elapsed","h2o_elapsed","DIAG","Flow_s","Flow_r","Txchg","Tirga","Tchopper","Ts","Tr","CO2_.","Desiccant_.","Humidifier_.","Txchg_sp","CO2_r_sp","H2O_r_sp","SS_s","SS_r","X","filename","blc_a","blc_b","blc_c","blc_d","blc_e","blc_maxS","blc_minS","blc_Po","deltaTw","fT1","fT2","fTeb","curveID","Species","binomial","leaf_id","averaging","leafRep","Emm","Qmax_d","A_dark","Qmax","A_fs","alt..Fo.","Fmin","qL","X1.qL"
7,1623694956.5,4666,"20210614 11:22:36","11:22:36",1623694948.75,0.00100785463618894,8.55203356115077,407.047633333333,192.191206998916,19.3254023124378,40.9298604099857,0.0665591764896274,3.3383592410612,0.0658306441317894,0.0412089437300632,116.389632528007,21.6320447536394,20.24145,2.38193013989888,34.2103633497171,0.86735582683186,2.5353598790088,1.51457431306702,-44.4463894559322,182.469113637415,11.073762319892,265.486119029382,10,3,1,0,54260,"-",0,0,0,0,0,"-",0,0,0,0.5,0,0,0,0,0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,599.9865,505.184758764004,0.841993542794719,0.193987085589437,4.34,0.5,"0: Broadleaf",2,1623694948.75,407.047633333333,419.9953,8.62585733333333,7.18238466666667,407.606633333333,8.68685733333333,300.411566666667,100.453,0.09999935,21.2552933333333,20.24145,999.9,0,0,9999.16666666667,0,3.3690754,599.9865,0.932993,0.0670072,0,682.896166666667,4.99912,3950.86966666667,3805.464,29.6746666666667,32.4039333333333,31.7122666666667,32.8164,32.1245333333333,555.118,39.87,0,1623694965.4,0,682.886807692308,-1.57986325842462,-4.77538463432606,3950.75769230769,15,1623694979.5,"11:22:59",1623694974.5,1623694979.5,8,0.04,-0.023,-0.559,-0.061,420,7,0.17,0.05,-12.9901512195122,0.0109003484320479,0.0346769630562636,1,682.925823529412,-1.19968127885772,0.193380221415235,1,1.46428682926829,0.0448607665505251,0.00444620388318514,1,3,3,"3/3",100,100,-0.559,-0.061,-0.599428571428462,0,0,0,-0.0380354999999999,0,0,0,-1,-1,-1,-1,11.4,11.4,2,261.089,382.987,25.0014,13.738,30.0002,13.6178,13.571,15.037,19.0448,28.8937,25,420,7.2014,103.102,101.442,NA,"2021-06-14-0942_hovu_7.5C",0.578,0.5229739,0.003740252,-0.06197961,-0.005608586,6,1,96.9,0,1,0,0,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,1620237365.6,2424.59999990463,"20210505 10:56:05","10:56:05",1620237357.6,0.00224085203392958,11.4739358914868,409.350129032258,277.52821387227,28.04809463334,41.3705366999225,0.152252241962767,2.94685846419774,0.148013307404145,0.092879338329345,116.388321675271,22.0202378302902,21.2567258064516,2.53558264264466,39.1098409378084,1.03253180099813,2.64008182145266,1.50305084164654,-98.8215746962943,104.875894099808,7.27223600894546,129.714877087731,0,0,1,0,54647,"-",0,0,0,0,0,"-",0,0,0,0.5,0,0,0,0,0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,599.980258064516,505.1794530957,0.841993459460424,0.193986918920849,6,0.5,"0: Broadleaf",2,1620237357.6,409.350129032258,419.971096774194,10.2166193548387,8.31552774193548,400.700129032258,10.1186193548387,700.00564516129,100.963967741935,0.0999718193548387,21.9168580645161,21.2567258064516,999.9,0,0,10002.5806451613,0,2.09198,599.980258064516,0.932989774193548,0.067010064516129,0,965.985870967742,4.99951,5664.30548387097,4813.92419354839,36.812,40.8201290322581,39.25,40.25,39.161,555.110967741935,39.8677419354839,0,1620237365.3,0,965.984538461538,1.8598290773862,11.0745300770528,5664.50115384615,15,1620237386.1,"10:56:26",1620237381.1,1620237386.1,4,-0.011,-0.023,8.65,0.098,420,8,0.87,0.19,-10.6957390243902,0.0240627177700405,0.243992583731804,1,965.971057142857,0.90570645792735,0.273452627692324,1,1.95070219512195,0.0226337979094102,0.00490459640675428,1,3,3,"3/3",100,100,8.65,0.098,4.98776694542332,0.0108526537256606,-5.18283962051755e-06,1.2498934349691e-09,0.0221666736655027,0.00964955815971448,0.000351754833574242,-6.74969522547015e-06,11,2000,1,24,19.6,19.4,2,788.118,700.435,18.9997,26.1537,30.0001,26.2164,26.2009,26.3017,46.7324,0,19,420,8.33545,100.22,100.584,NA,"2021-05-05-0946_rep_10_long",0.578,0.5229739,0.003740252,-0.06197961,-0.005608586,6,1,96.9,0,1,0,0,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,1620238612.5,3671.5,"20210505 11:16:52","11:16:52",1620238604.75,0.00291505344552073,13.3005546260296,407.572666666667,288.216638914772,29.1250752251306,41.1863264420482,0.198012129848688,2.94612125181688,0.190904523242582,0.119932661985714,116.3871492526,25.5063644784066,24.6933533333333,3.12200900666061,49.0791183061176,1.61513235581308,3.29087483955831,1.50687665084753,-128.553856947464,140.478862929956,10.0998274793202,138.411982714412,0,0,1,0,53891,"-",0,0,0,0,0,"-",0,0,0,0.5,0,0,0,0,0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,599.973666666667,505.173956292967,0.841993547982883,0.193987095965767,6,0.5,"0: Broadleaf",2,1620238604.75,407.572666666667,419.991333333333,15.9830666666667,13.52442,398.947666666667,15.8230666666667,700.009966666667,100.952766666667,0.0999530333333333,25.5778066666667,24.6933533333333,999.9,0,0,9999.5,0,2.2616,599.973666666667,0.9329837,0.0670162466666667,0,1030.17433333333,4.99951,6061.74933333333,4813.86266666667,37.3791333333333,41.187,39.75,40.7458,40,555.102,39.869,0,1620238612.7,0,1030.2224,3.79923076904718,27.6676923110048,6062.194,15,1620238635.5,"11:17:15",1620238627,1620238635.5,5,-0.026,-0.015,8.625,0.16,420,14,0.57,0.08,-12.4968525,0.16731219512199,0.0923588517346876,1,1029.99970588235,3.92864404657649,0.423788829864996,1,2.510664,0.0201570731707274,0.0032358876680132,1,3,3,"3/3",100,100,8.625,0.16,4.97651030522002,0.0108526537256606,-5.18283962051755e-06,1.2498934349691e-09,-0.000876595404775755,0.00964955815971448,0.000351754833574242,-6.74969522547015e-06,11,2000,1,24,20.5,20.4,2,790.463,707.16,23.9998,26.3954,29.9998,26.4283,26.4075,26.4788,14.9659,0.372483,24,420,13.4943,100.209,100.556,NA,"2021-05-05-0946_rep_10_long",0.578,0.5229739,0.003740252,-0.06197961,-0.005608586,6,1,96.9,0,1,0,0,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,1616095246.6,1201.09999990463,"20210318 12:20:46","12:20:46",1616095238.6,0.00734949395140246,7.94952672561038,403.631903225807,373.196389053029,37.3209412860614,40.3645989171965,0.625206014564956,2.9294961842025,0.559449375674415,0.354985760449701,116.38670251445,20.9752707128507,20.4385580645161,2.4111056427983,41.7068430962513,1.12055620057984,2.68674423042236,1.29054944221847,-324.112683256849,278.867354871017,19.3992721236048,90.540646252223,0,0,1,0,53632,"-",0,0,0,0,0,"-",0,0,0,0.5,0,0,0,0,0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,599.971838709677,505.172371095935,0.841993471197545,0.193986942395089,6,0.5,"0: Broadleaf",2,1616095238.6,403.631903225807,420.005322580645,11.2051709677419,0.304862032258065,395.324322580645,11.0208419354839,400.014806451613,99.9034903225807,0.0999994774193548,22.2042677419355,20.4385580645161,999.9,0,0,10009.3548387097,0,1.92236,599.971838709677,0.932990387096774,0.0670093870967742,0,721.800129032258,4.99951,4170.46709677419,4813.85806451613,35.691064516129,39.625,38.129,39,38.062,555.102903225806,39.8674193548387,0,1616095247.6,0,721.8142,-0.242461537189312,-1.31769227124858,4170.4592,15,1616094717.1,"12:11:57",1616094690.6,1616094717.1,4,0.06,-0.002,8.427,0.047,420,0,1.09,0.02,-16.38689,0.0405050656660639,0.109275186570419,1,721.841848484848,-0.244436744697417,0.205142688140977,1,10.8990975,0.0248183864915551,0.0048367079454936,1,3,3,"3/3",100,100,8.307,0.1843,4.74990747866927,0.0108526537256606,-5.18283962051755e-06,1.2498934349691e-09,0.0442867779969784,0.00964955815971448,0.000351754833574242,-6.74969522547015e-06,11,2000,1,24,9.3,8.8,2,393.687,634.161,20.0003,25.9053,29.9999,26.0871,26.0568,19.9003,100,0,20,420,0,100.197,100.571,NA,"2021-03-18-1121_boof_30C",0.578,0.5229739,0.003740252,-0.06197961,-0.005608586,6,1,96.9,0,1,0,0,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,1616445841.5,3084.5,"20210322 15:44:01","15:44:01",1616445833.75,0.010823497020187,24.6801745872355,398.280866666667,334.796824137259,33.7910692618488,40.1985185668455,0.816431255414563,2.94123897583206,0.708389186419777,0.45125366228775,116.399335208323,25.9263033311273,24.9855,3.17692987044798,43.9399607138295,1.67185895303952,3.80487129683147,1.50507091740845,-477.316218590246,485.185540799441,35.4288889516579,159.697546369176,0,0,1,0,53092,"-",0,0,0,0,0,"-",0,0,0,0.5,0,0,0,0,0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,600.036133333333,505.226586937495,0.841993604836511,0.193987209673022,6,0.5,"0: Broadleaf",2,1616445833.75,398.280866666667,420.024333333333,16.5645266666667,8.58127966666667,395.113233333333,16.5694033333333,799.9911,100.822833333333,0.107243733333333,28.0452933333333,24.9855,999.9,0,0,9984.62966666667,0,0.221023,600.036133333333,0.932984766666667,0.0670153666666667,0,980.830533333333,4.99999,5866.85,5133.665,37.1746,40.187,38.812,40.0537333333333,40.25,555.159333333333,39.8743333333333,0,1616445851.8,0,980.810038461539,-0.536512815856256,-5.2105982014115,5866.55576923077,15,1616445618.5,"15:40:18",1616445604,1616445618.5,15,0.027,0.014,3.168,-0.005,420,9,0.07,0.01,-21.7407536585366,-0.00258606271781322,0.0143443555238846,1,980.818705882353,-0.138385460692312,0.146621066099726,1,7.97451365853659,0.0989667595818684,0.015632319827859,1,3,3,"3/3",100,100,3.168,-0.0049,3.16759999999999,0,0,0,-0.00488095238095099,0,0,0,-1,-1,-1,-1,4,3.7,2,885.841,597.387,30.0006,24.7025,30.0003,24.5686,24.569,25.4142,19.3348,20.9008,30,420,8.53393,101.538,102.482,NA,"2021-03-22-1440_boof_20C",0.578,0.5229739,0.003740252,-0.06197961,-0.005608586,6,1,96.9,0,1,0,0,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,1620250933.5,3290.90000009537,"20210505 14:42:13","14:42:13",1620250925.52581,0.00187921269636022,10.3790793530479,411.070741935484,268.982476333107,27.1113070606115,41.4326808949619,0.126538139788417,3.02116333739353,0.123665837891889,0.0775437832767038,116.394456054808,22.1540478532568,21.598935483871,2.58929325505706,41.0081080556146,1.08558905255448,2.64725466261995,1.50370420250257,-82.8732799094858,59.0250332946083,4.00007401962995,96.5462834595601,4,2,1,0,54334,"-",0,0,0,0,0,"-",0,0,0,0.5,0,0,0,0,0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,600.010709677419,505.205206737081,0.84199364876119,0.19398729752238,2,0.5,"0: Broadleaf",2,1620250925.52581,411.070741935484,419.982064516129,10.7705774193548,9.28505516129032,402.643741935484,10.6675774193548,250.27864516129,100.692129032258,0.0999650483870968,21.9613258064516,21.598935483871,999.9,0,0,9991.61290322581,0,2.35717161290323,600.010709677419,0.932984677419355,0.0670152483870968,0,327.102483870968,4.99927,1967.7164516129,5533.52483870968,36.625,40.437,38.937,39.9451290322581,39.1951290322581,555.135806451613,39.8735483870968,0,1620250933.7,0,327.107230769231,-0.568547011733235,3.238632491847,1967.76807692308,15,1620250954.5,"14:42:34",1620250954.5,1620250952.5,13,-0.059,-0.019,8.427,0.103,420,9,1.23,0.13,-8.86575634146341,-1.10478519019237,0.325849524142933,0,327.090617647059,0.105453302920252,0.136836960673015,1,1.52567634146341,0.0182617485299908,0.00319826153699357,1,2,3,"2/3",100,100,8.427,0.103,4.81136173640433,0.0108526537256606,-5.18283962051755e-06,1.2498934349691e-09,0.00968547864030205,0.00964955815971448,0.000351754833574242,-6.74969522547015e-06,11,2000,1,24,20,19.9,2,227.607,430.127,19.0006,25.8251,30.0001,25.978,25.9396,15.6985,27.8787,0,19,420,9.28915,100.323,100.658,NA,"2021-05-05-1317_rep_11_long",0.572,0.3872742,-0.01870584,0,-0.00737389,2,1,96.9,0,1,0,0,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,1623713449,4755.40000009537,"20210614 16:30:49","16:30:49",1623713441,0.0039266042792779,5.87867632246677,405.091935483871,359.35179999129,36.1864927534825,40.7924946757929,0.269342806266577,2.94151800955166,0.256353128811495,0.16133555933947,116.393370761068,22.2033884279412,21.1049935483871,2.51208180268919,36.3453901784308,0.996523758107967,2.74181609611487,1.51555804458122,-173.163248716155,227.23579734995,15.8232701507543,186.289189545617,14,5,1,0,53951,"-",0,0,0,0,0,"-",0,0,0,0.5,0,0,0,0,0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,600.005677419355,505.200915057953,0.841993557845719,0.193987115691438,6,0.5,"0: Broadleaf",2,1623713441,405.091935483871,420.010935483871,9.89602967741935,2.13075096774194,405.453935483871,9.94702967741935,300.394612903226,100.599387096774,0.0999631064516129,22.5379064516129,21.1049935483871,999.9,0,0,10008.395483871,0,2.55952677419355,600.005677419355,0.932989935483871,0.0670104,0,1230.35935483871,4.99912,7032.10419354839,3805.58387096774,27.54,29.187,29.0823870967742,30.1589032258065,30.2173225806452,555.136129032258,39.8716129032258,0,1623713458.7,0,1230.39730769231,4.00170940705398,5.69230778676815,7032.04846153846,15,1623713489.5,"16:31:29",1623713472.5,1623713489.5,27,0.037,-0.014,-0.362,-0.051,420,2,0.12,0.02,-14.9470675,-0.197778236397695,0.0464068765782614,1,1230.23393939394,3.21197498521218,0.349145618608599,1,7.78040625,-0.0327189118199155,0.0040946426507694,1,3,3,"3/3",100,100,-0.362,-0.051,-0.398549999999943,0,0,0,-0.0376934761904762,0,0,0,-1,-1,-1,-1,10.8,10.5,2,257.105,390.607,26.9994,12.4762,29.9995,12.3595,12.3062,14.9378,63.271,0,27,420,2.19581,103.157,101.669,NA,"2021-06-14-1444_rasa_2.5C",0.578,0.5229739,0.003740252,-0.06197961,-0.005608586,6,1,96.9,0,1,0,0,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,1616445159.1,2402.09999990463,"20210322 15:32:39","15:32:39",1616445151.35,0.00883212103590374,24.3026136500797,399.119066666667,324.32736375365,32.7300559833132,40.2777898380789,0.649491220975363,2.94444089134999,0.579152288875243,0.367653039004766,116.394984799784,23.1796008016934,22.2813633333333,2.69938320910314,37.9101406529794,1.19005175545884,3.13913832805923,1.5093314536443,-389.496537683355,397.421093303922,28.1311057114976,152.450646131849,0,0,1,0,53653,"-",0,0,0,0,0,"-",0,0,0,0.5,0,0,0,0,0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,600.017433333333,505.210480233225,0.841993002480915,0.193986004961829,6,0.5,"0: Broadleaf",2,1616445151.35,399.119066666667,419.9897,11.7924133333333,5.24647666666667,395.978733333333,11.81167,800.0049,100.810766666667,0.1059602,24.78495,22.2813633333333,999.9,0,0,10004.0246666667,0,0.221023,600.017433333333,0.933008533333333,0.0669913933333333,0,1005.85466666667,4.99999,6005.93066666667,5133.547,36.7458,39.9204666666667,38.4496,39.687,39.562,555.158,39.8613333333333,0,1616445169,0,1005.82923076923,0.730256416101844,0.507008656330229,6005.69576923077,15,1616444868.1,"15:27:48",1616444858.6,1616444868.1,14,-0.243,-0.023,3.14,-0.019,420,4,0.08,0.01,-20.8573075,-0.117261163226975,0.0316003907214768,1,1005.82057142857,0.553268101760927,0.203917950686656,1,6.542147,0.069825816135081,0.00825521386761113,1,3,3,"3/3",100,100,3.14,-0.0192,3.1402380952382,0,0,0,-0.0192480000000002,0,0,0,-1,-1,-1,-1,5,4.8,2,881.785,593.522,25.0008,23.9926,30.0005,23.9086,23.9193,25.3706,38.9284,0,25,420,5.34195,101.629,102.576,NA,"2021-03-22-1440_boof_20C",0.578,0.5229739,0.003740252,-0.06197961,-0.005608586,6,1,96.9,0,1,0,0,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,1625686212.5,1563.90000009537,"20210707 14:30:12","14:30:12",1625686204.5,0.00131546424731336,6.76464705090675,412.689806451613,250.874525530674,25.2550556795763,41.5446885979451,0.0720324487557682,2.93915361729625,0.0710658941223093,0.0445019443601413,169.228316150923,24.0434819244192,23.0843,2.83414104230707,34.8597129859883,1.00626996440155,2.88662722153224,1.82787107790552,-58.011973306519,48.1255365853072,3.40234869756251,162.744228127273,0,0,1,0,53910,"-",0,0,NA,0,NA,"-",0,0,0,0.5,0,NA,0,0,0,0,"-",0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,1045.98129032258,879.810658075858,0.841134221248379,0.161789047009371,6,0.5,"0: Broadleaf",2,1625686204.5,412.689806451613,419.997161290323,9.99591935483871,8.69363483870968,410.544806451613,10.0509193548387,600.014032258065,100.568225806452,0.0998497032258065,23.3880161290323,23.0843,999.9,0,0,9998.03806451613,0,0.221023,1045.98129032258,0.962009419354839,0.0379907870967742,0,1729.40225806452,4.99999,18033.035483871,9072.05193548387,41.4613870967742,44.399,43,43.6971612903226,43.667,1001.43548387097,39.5458064516129,0,1625686216.9,0,1729.3324,-3.08692305910705,-34.0230768520349,18032.7,15,1625686238,"14:30:38",1625686230.5,1625686238,13,0.003,-0.001,2.145,-0.055,420,9,0.18,0.08,-7.31082292682927,-0.169982926829269,0.0487469056550862,1,1729.53484848485,-3.50332967126057,0.420022518964284,1,1.30961317073171,0.0325668292682928,0.00335760108833848,1,3,3,"3/3",100,100,2.145,-0.055,1.35138165940341,0.00225868272383977,-9.96746185667655e-07,2.83711317370827e-10,-0.0688241794064749,-0.00217948432402501,0.000453263451741206,-1.16319206543697e-06,-2,2196,1,25,10.7,10.7,18,640.487,318.102,19,26.7139,30.0001,26.698,26.727,19.919,44.1319,0,19,420,8.69396,101.285,101.929,NA,"2021-07-07-1403_tito_step_r6",0.578,0.5229739,0.003740252,-0.06197961,-0.005608586,6,1,96.9,0,1,0,0,50,NA,NA,NA,15,NA,1.31546424731336,"-",0,"-",0,0,0,0,1
6,1606507306.5,3437,"20201127 14:01:46","14:01:46",1606507298.75,0.00412417685033675,23.4165287957435,389.957733333333,233.370817567787,23.6165918962866,39.4628289043005,0.263074639107443,2.95016342580208,0.250702078865892,0.157751924960443,116.395266451765,21.7695308582318,21.7695308582318,2.61643870317708,36.6339529318468,0.981277003026955,2.67859983565658,1.63516170015012,-181.876199099851,61.2163141713047,4.25628396401898,-0.00833451276199781,0,0,1,0,54316,"-",0,0,0,0,0,"-",0,0,0,0.5,0,0,0,0,0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,600.0166,505.210000225883,0.841993371893182,0.193986743786364,6,0.5,"0: Broadleaf",2,1606507298.75,389.957733333333,419.9859,9.69663266666667,4.795866,391.646733333333,9.48463266666667,500.0262,101.097733333333,0.0999748566666667,22.15442,21.03566,999.9,0,0,10008.12,0,0.00165730466666667,600.0166,0.932997233333333,0.0670030366666667,0,1006.41,4.99916,5816.83133333333,5057.092,34.0746666666667,38.0082666666666,36.3288,37.4246,36.4287333333333,555.150666666667,39.8686666666667,0,1606507318.7,0,1006.38,-0.731538468752857,-6.69846159125991,5816.734,15,1606507345.5,"14:02:25",1606507335,1606507345.5,6,-0.1,-0.093,-1.689,0.212,420,5,0.09,0.02,-29.8853658536585,-0.217421602787494,0.063709579666989,1,1006.43823529412,-0.75134255793905,0.186460381980838,1,5.54371975609756,0.0922350522648192,0.0119676206425065,1,3,3,"3/3",100,100,-1.689,0.212,-0.886449649430542,-0.00181141279402287,4.19476790672773e-07,-1.79954926950479e-10,-0.131055160515456,0.083250285742971,0.00261849381797789,-3.84268067825068e-05,6,2051,1,23,11.5,24.3,2,491.115,399.212,22.001,19.1917,30.0008,18.9003,18.8551,19.1648,48.034,0,22,420,4.76518,104.05,101.641,NA,"2020-11-27-1247_rasa_15C",0.578,0.5229739,0.003740252,-0.06197961,-0.005608586,6,1,96.9,0,0,0,1,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,1616544030.1,3452.5,"20210323 19:00:30","19:00:30",1616544022.35,0.00497783622371608,24.762871309762,399.914,273.354386589878,27.9063381017332,40.8266186427089,0.353101888576052,2.9641442050358,0.33128745371145,0.208902196197546,116.384731374916,26.5166665065639,24.81347,3.14448854184668,45.685035392634,1.64652851680746,3.60408720855001,1.49796002503922,-219.522577465879,368.306364131136,26.5394726969444,291.707990737117,0,0,1,0,53873,"-",0,0,0,0,0,"-",0,0,0,0.5,0,0,0,0,0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,599.963433333333,505.165123520792,0.841993187341681,0.193986374683362,6,0.5,"0: Broadleaf",2,1616544022.35,399.914,419.9792,16.1284433333333,12.4552766666667,396.646966666667,16.0923266666667,799.999333333333,101.984833333333,0.1036623,27.1182233333333,24.81347,999.9,0,0,10000.0636666667,0,0.221023,599.963433333333,0.932995933333333,0.0670039766666667,0,974.249166666667,4.99999,5809.11333333333,5133.059,37.25,39.8645,38.875,40.187,40.25,555.097666666667,39.861,0,1616544041.4,0,974.28148,2.20184614766219,8.28230766278503,5809.382,15,1616543824.1,"18:57:04",1616543819.6,1616543824.1,29,-0.07,0.039,3.267,0.036,420,12,0.07,0.02,-20.0629625,-0.0560926829267759,0.0259112011251889,1,974.176628571429,1.45857534246777,0.241592819868985,1,3.673732,-0.0126328705440895,0.00137072827358304,1,3,3,"3/3",100,100,3.267,0.0361,3.26714285714291,0,0,0,0.0361100000000008,0,0,0,-1,-1,-1,-1,3.5,3.4,2,882.28,656.978,31.0006,20.1235,30.0001,20.0125,20.0167,25.144,0,100,31,420,13.207,102.176,103.171,NA,"2021-03-23-1724_rasa_10C",0.578,0.5229739,0.003740252,-0.06197961,-0.005608586,6,1,96.9,0,1,0,0,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,1615831853.1,1417.59999990463,"20210315 11:10:53","11:10:53",1615831845.1,0.00802525821957582,24.6506338054625,386.687483870968,305.605794177075,31.0003163244595,39.2251539306991,0.592588819021439,2.95096403107505,0.533552281289484,0.338282910346583,116.391789559782,21.0135434857178,20.9283483870968,2.4849628427462,36.2184662587136,0.985300044277951,2.72043558454357,1.49966279846825,-353.913887483294,235.57320848113,16.3259332306664,14.3770437882848,11,2,1,0,54779,"-",0,0,0,0,0,"-",0,0,0,0.5,0,0,0,0,0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,600.000774193548,505.196471554085,0.841993032814185,0.19398606562837,6,0.5,"0: Broadleaf",2,1615831845.1,386.687483870968,419.991193548387,9.7132364516129,0.176746161290323,377.941483870968,9.6652364516129,500.014580645161,101.238903225806,0.199999161290323,22.4090806451613,20.9283483870968,999.9,0,0,9998.70967741935,0,2.53518064516129,600.000774193548,0.933006741935484,0.066993564516129,0,923.482870967742,4.99951,5445.72483870968,4814.11451612903,36.687,40.437,39.125,39.875,38.937,555.139677419355,39.8606451612903,0,1615831853.2,0,923.492730769231,-0.930905983314808,-0.312478588685651,5445.70384615385,15,1615831893.6,"11:11:33",1615831877.1,1615831893.6,3,0.07,-0.002,8.746,0.048,420,0,0.15,0.02,-33.631985,0.0445553470920382,0.107982495224921,1,923.472454545454,-0.682211060916513,0.195612649232988,1,9.6574415,-0.0231260037523578,0.0053017537428666,1,3,3,"3/3",100,100,8.746,0.048,5.00145341714813,0.0108526537256606,-5.18283962051755e-06,1.2498934349691e-09,0.0485044255624992,0.00964955815971448,0.000351754833574242,-6.74969522547015e-06,11,2000,1,24,10.5,10.3,2,493.569,521.84,20.0004,26.1559,29.9999,26.3177,26.2907,20.6145,100,0,20,420,0,100.145,100.56,NA,"2021-03-15-1023_rasa_20C",0.578,0.5229739,0.003740252,-0.06197961,-0.005608586,6,1,96.9,0,1,0,0,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
