"ID","obs","time","elapsed","date","hhmmss","replicate","TIME","E","A","Ca","Ci","Pci","Pca","gsw","gbw","gtw","gtc","Rabs","TleafEB","TleafCnd","SVPleaf","RHcham","VPcham","SVPcham","VPDleaf","LatHFlux","SenHFlux","NetTherm","EBSum","blfa_1","blfa_2","blfa_3","Fo","Fm","Fv","Fv/Fm","Adark","LightAdaptedID","Fs","Fm'","PhiPS2","PS2/1","Qabs_fs","Afs","ETR","Fv'/Fm'","PhiCO2","NPQ","DarkPulseID","Fo'","Fv'","qP","qN","qP_Fo","qN_Fo","Qin","Qabs","alpha","convert","S","K","CO2_s","CO2_r","H2O_s","H2O_r","Flow","Pa","ΔPcham","Tair","Tleaf","Tleaf2","Offset","Offset2","Fan_speed","Qamb_in","Qamb_out","Q","f_red","f_blue","f_farred","F","Q_modavg","F_dc","Pc","Tled","TDigital","TPreamp","TPwrSpy","TDrive","Q_red","Q_blue","Q_farred","TSPF","F_avg","dF/dt","dF_dc/dt","F_dc_avg","period","time_1","hhmmss_1","count","co2_adj","h2o_adj","co2_at","h2o_at","co2_cv","h2o_cv","Flow_s","Flow_r","Txchg","Tirga","Tchopper","Ts","Tr","uniqueid","Species","Leak","LeakPct","CorrFact","CorrFactPct","Fan","DarkAdaptedID","Fv.Fm","Fm.","PS2.1","Fv..Fm.","Fo.","Fv.","P1_dur","P2_dur","P3_dur","P1_Qmax","P1_Fmax","P2_dQdt","P3_ΔF","Geometry","Custom","TIME.1","CO2_a","H2O_a","state","dF.dt","dF_dc.dt","time.1","hhmmss.1","co2_t","h2o_t","co2_match","h2o_match","ΔCO2.MN","ΔCO2.SLP","ΔCO2.SD","ΔCO2.OK","F.MN","F.SLP","F.SD","F.OK","ΔH2O.MN","ΔH2O.SLP","ΔH2O.SD","ΔH2O.OK","Stable","Total","State","MatchValveR","MatchValveS","MatchCO2","MatchH2O","cf_co2_a","cf_co2_b","cf_co2_c","cf_co2_d","cf_h2o_a","cf_h2o_b","cf_h2o_c","cf_h2o_d","co2_fit_low","co2_fit_high","h2o_fit_low","h2o_fit_high","co2_elapsed","h2o_elapsed","DIAG","CO2_.","Desiccant_.","Humidifier_.","Txchg_sp","CO2_r_sp","H2O_r_sp","SS_s","SS_r","X"
"0",4,1602363131.6,275.5,"20201010 15:52:11","15:52:11",NA,1602363123.6,0.00212827251784945,10.3163849029366,394.63627888794,294.584742629479,29.284604066541,39.2307051423305,0.183546666162624,2.24858832426975,0.175610837593702,0.110441182570167,161.829199317294,19.0721359432848,18.0065258064516,2.07212767710138,41.2729590203285,0.885275986454607,2.14492977355604,1.18685169064677,-93.8568180371608,66.7106093240387,5.8605185519409,140.543509156113,NA,NA,NA,0,0,0,NA,0,"-",0,NA,0,NA,0,0,0,NA,0,0,"-",NA,NA,0,0,0,0,999.959677419355,841.160130853377,0.841194049968295,0.19238809993659,6,0.5,394.636290322581,405.792096774194,8.90532096774194,6.79609064516129,600.025387096774,99.2098161290322,0.199962548387097,18.5568258064516,18.0065258064516,999.9,0,0,10001.5290322581,0,60.6953258064516,999.959677419355,0.959996548387097,0.0400035258064516,0,2237.88967741936,4.99912,22031.0967741936,6412.30580645161,35.6610967741935,38.5741935483871,37.4814516129032,38.5703870967742,37.3725806451613,955.159032258065,39.8,0,1602363135,2232.8184,NA,NA,21981.58,15,NA,NA,1,0.499,-0.065,407,10,0.4,0.24,612.98,405.709,14.996,22.5612,29.9996,22.6499,22.6364,"2020-10-10-1544_rasa_gs",NA,4,1,1,0,54124,"-",0,0,0.5,0,0,0,0,0,0,0,0,0,0,"0: Broadleaf",2,1602363123.6,394.436677419355,8.84547129032258,0,-544.157691468843,-5311.82306883638,1602362741.1,"15:45:41",1602362741.1,1602362739.6,0.2,0.06,-8.10034335,-62.8166732082552,6.53098802221289,0,2263.02085714286,-586.644540117422,59.2124379005159,0,2.0765625,0.356261988742958,0.0691672863697138,0,0,3,"0/3",100,100,0.2,0.0598,0.199619047619137,0,0,0,0.0598500000000008,0,0,0,-1,-1,-1,-1,6.5,6.5,2,-1,61.8929,66.6469,15,420,6.76451,102.133,101.402,NA
"0",2,1606154495.6,795.599999904633,"20201123 10:01:35","10:01:35",NA,1606154487.85,0.00482871759745565,23.0750468245465,390.05050809354,287.238663354826,28.8591309160552,39.1887308813999,0.418076188810431,2.26627038122663,0.379479017023963,0.240344543546656,98.0046444639724,16.1979617499622,16.28596,1.85829394924278,30.4972535719933,0.595453528528693,1.95248246575068,1.26284042071408,-212.946446047794,95.0806436822642,8.15127815866154,-11.7098797428962,NA,NA,NA,0,0,0,NA,0,"-",0,NA,0,NA,0,0,0,NA,0,0,"-",NA,NA,0,0,0,0,600.020366666667,505.213164471775,0.841993359789467,0.193986719578935,6,0.5,390.050533333333,420.000033333333,5.926626,0.166638966666667,500.0115,100.370966666667,0.09994689,17.0641666666667,16.28596,999.9,0,0,10000.541,0,6.56546733333333,600.020366666667,0.932991633333333,0.0670086566666667,0,1032.51733333333,4.99912,6126.32733333333,3805.68066666667,37.1144,40.6291333333333,39.3331333333333,40.7726333333333,38.7268333333333,555.149666666667,39.8683333333333,0,1606154496.9,1032.51653846154,NA,NA,6126.24846153846,15,NA,NA,2,0.038,0,420,0,0.05,0.03,490.409,526.835,12,24.2853,30.0001,24.4499,24.4349,"2020-11-23-0930_rasa_15C",NA,0,0,1,0,54851,"-",0,0,0.5,0,0,0,0,0,0,0,0,0,0,"0: Broadleaf",2,1606154487.85,390.511533333333,6.004626,0,-0.162393161702196,2.45059829300795,1606154536.1,"10:02:16",1606154518.6,1606154536.1,-0.461,-0.078,-29.9897414634146,0.146698954703884,0.0323171099861735,1,1032.48205882353,0.266272189347037,0.13849568716504,1,5.76034682926829,0.00634724738676826,0.00184403248347713,1,3,3,"3/3",100,100,-0.461,-0.078,-0.499350000000049,0,0,0,-0.077261380952381,0,0,0,-1,-1,-1,-1,12.9,12.6,2,20.6875,100,0,12,420,0,101.882,100.575,NA
"0",5,1602363775.1,415.5,"20201010 16:02:55","16:02:55",NA,1602363767.35,0.000773085581672961,3.0341597757175,405.63359817139,314.402931412586,31.2554518640858,40.3248829301286,0.0586055116255112,3.16546266160136,0.0580093389160275,0.0363088950574555,161.833859405549,19.3060088869973,18.88558,2.18948439634257,41.1499937484413,0.885115326090257,2.15094887134408,1.30436907025231,-34.0930741517776,-48.4652864259926,-3.03884702177562,76.2366518060028,NA,NA,NA,0,0,0,NA,0,"-",0,NA,0,NA,0,0,0,NA,0,0,"-",NA,NA,0,0,0,0,999.988766666667,841.184575170144,0.84119402458302,0.19238804916604,3.26,0.5,405.6336,407.452466666667,8.903498,8.48721233333333,600.025433333333,99.21211,0.199977933333333,18.6015866666667,18.88558,999.9,0,0,9999.12166666667,0,42.08204,999.988766666667,0.959998433333333,0.04000109,0,668.831666666667,4.99912,6578.82466666667,6412.501,37.0997,40.2582666666667,39.0829,39.9020666666667,38.7037666666667,955.188333333333,39.8003333333333,0,1602363778.8,668.153961538462,NA,NA,6572.08269230769,15,NA,NA,2,0.02,0.008,406,9,0.32,0.2,631.709,405.025,14.9978,22.0333,29.9991,22.2321,22.2223,"2020-10-10-1552_hovu_gs",NA,0,0,1,0,54097,"-",0,0,0.5,0,0,0,0,0,0,0,0,0,0,"0: Broadleaf",2,1602363767.35,405.413533333333,8.83590966666667,0,-174.493572774641,-1698.259488388,1602363238.6,"15:53:58",1602363238.6,1602363234.6,0.22,0.068,-1.5613699975,-9.57027768292683,1.33760358316278,0,678.834939393939,-192.462886658545,18.4470697696744,0,0.41247625,0.081372945590994,0.00855101000101743,1,1,3,"1/3",100,100,0.22,0.0676,0.220150000000046,0,0,0,0.0675879999999989,0,0,0,-1,-1,-1,-1,8.9,9,2,-1,46.0752,41.0394,15,420,8.52863,102.211,101.58,NA
"0",2,1606154612.6,809,"20201123 12:03:32","12:03:32",NA,1606154604.85,0.00515953889277165,24.3598944031615,393.598240137079,295.784438330542,29.7480269465245,39.5854870519516,0.469348516418716,2.26772492838989,0.421312892518659,0.267225506944696,98.0022368570012,15.2064892291528,15.2064892291528,1.73425533457707,27.9713239856633,0.516381611242792,1.84611072220773,1.21787372333428,-227.53566517123,119.35936073445,10.1226612769404,-0.0514063028386857,NA,NA,NA,0,0,0,NA,0,"-",0,NA,0,NA,0,0,0,NA,0,0,"-",NA,NA,0,0,0,0,600.009966666667,505.204030249905,0.841992730648371,0.193985461296743,6,0.5,393.598266666667,419.988166666667,5.134379,0.00148284096666667,600.017733333333,100.473366666667,0.0999667866666667,16.1827833333333,15.0521866666667,999.9,0,0,9999.81233333333,0,0.00188632466666667,600.009966666667,0.933013833333334,0.06698652,0,1243.99433333333,4.99916,7166.49466666667,5057.065,34.687,39.0578666666667,37.1206,38.1166,36.6207333333333,555.151666666667,39.855,0,1606154618.7,1243.9736,NA,NA,7166.1964,15,NA,NA,2,0.145,-0.002,420,0,0.05,0.03,609.433,339.13,11.0005,24.0355,30,24.0854,24.0849,"2020-11-23-1133_rasa_15C",NA,7,1,1,0,55094,"-",0,0,0.5,0,0,0,0,0,0,0,0,0,0,"0: Broadleaf",2,1606154604.85,396.074266666667,5.242379,0,-0.0169230623125058,-1.66076915752399,1606154653.1,"12:04:13",1606154637.6,1606154653.1,-2.476,-0.108,-26.4922585365854,-0.0726961672473927,0.0169816396635689,1,1244.02558823529,-0.550933065425977,0.219721631060095,1,5.62867951219512,0.00301630662021235,0.000996072656815837,1,3,3,"3/3",100,100,-2.476,-0.108,-1.91665624821054,-0.00181141279402287,4.19476790672773e-07,-1.79954926950479e-10,-0.114996222979932,0.083250285742971,0.00261849381797789,-3.84268067825068e-05,6,2051,1,23,13,12.8,2,20.9088,100,0,11,420,0,103.258,101.404,NA
"S2",3,1576166863,301.4000001,"2019-12-12 09:07:43","09:07:43",NA,1576166855,0.006041883,8.55113387,195.281349,163.0884409,13.8645024,16.60129141,0.525706012,2.534063233,0.471789762,0.299250632,241.6711401,17.40618858,17.50136452,2.007214721,46.48531488,0.937377652,2.016502749,1.069837068,-266.4470548,9.993711256,0.773088342,-14.00911512,-0.049325946,0.055372696,3.977561118,159.0757692,1.5088,-157.5669692,-104.4319785,0.74432934,"MPF-1436-20221002-20_15_11",886.4064615,998.215,0.112008474,0.5,1261.234403,8.55113387,70.63447017,0.45414565,0.006189813,-0.998488502,"DARK-1437-20221002-20_15_13",544.88,453.335,0.246635575,1.834300751,0.133241939,6.325603677,1500.027742,1261.234403,0.840807385,0.19161477,6,0.5,195.2813548,205.0124516,11.02639355,5.051071613,599.9940968,84.91218387,0.099986994,17.57451613,17.50136452,999.9,0,0,14008.81613,0,11.9935871,1500.027742,0.972998742,0.027001274,0,886.4636452,5.0001,12843.20645,11926.34839,40.37080645,42.56606452,41.669,41.4836129,42.01,1454.657742,40.37,0,150.7,886.4064615,-2.148581199,-40.73162394,12842.48462,15,1576166782,09:06:21,5,-1.161,-0.038,205,5,0.13,0.02,625.365,267.657,12.0523,26.6309,29.9999,26.685,26.706,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0",8,1603913103.5,1017.90000009537,"20201028 12:25:03","12:25:03",NA,1603913095.75,0.00227620246376722,2.01743676911686,417.024664435187,386.197187538209,39.1136595499216,42.235835150986,0.157138354604081,2.27616989608555,0.151350802004128,0.0950964802640394,8.23838660162803,21.5294217383658,21.1803466666667,2.52372881367578,38.2026570534287,1.0272710670149,2.68900423752777,1.49645774666088,-100.380528652135,127.342828077111,11.4450920983232,46.6457781249278,NA,NA,NA,0,0,0,NA,0,"-",0,NA,0,NA,0,0,0,NA,0,0,"-",NA,NA,0,0,0,0,50.0284633333333,42.1592629141424,0.842705534112463,0.195411068224925,6,0.5,417.024666666667,419.991233333333,10.1429833333333,7.88994633333333,600.020766666667,101.079,0.199986,22.2180766666667,21.1803466666667,999.9,0,0,9994.623,0,18.44166,50.0284633333333,0.8998677,0.10013224,0,781.126966666667,4.99912,634.624433333333,285.300266666667,34.1747333333333,38.3998,36.7914666666667,37.9643,36.6830666666667,40.5196666666667,4.512,0,1603913103.3,781.1195,NA,NA,634.514807692308,15,NA,NA,17,0.024,-0.001,420,8,0.29,0.04,632.477,392.96,20.0003,23.9034,30.0003,23.8874,23.8775,"2020-10-28-1151_boof",NA,0,0,1,0,54274,"-",0,0,0.5,0,0,0,0,0,0,0,0,0,0,"0: Broadleaf",2,1603913095.75,416.7114,10.0932333333333,0,-4.45336751696628,42.3181194731931,1603913053.5,"12:24:13",1603913053.5,1603913053.5,0.313,0.05,-2.966462,-0.205914146341453,0.0587073928990208,1,781.282,-3.98582871570332,0.455402992649675,1,2.2565625,-0.0690083302063842,0.00740513090701303,1,3,3,"3/3",100,100,0.313,0.0498,0.313249999999982,0,0,0,0.049739999999999,0,0,0,-1,-1,-1,-1,0.8,0.8,2,20.543,51.2591,0,20,420,7.82699,101.973,100.8,NA
"0",5,1603912602,519,"20201028 12:16:42","12:16:42",NA,1603912594.25,0.00373174720440582,11.4422860305805,407.038254187065,325.426949491708,32.9987820121156,41.2742910244233,0.264952825127727,2.27863252625117,0.248950073520883,0.156950971026268,49.5439227467851,21.4011030710073,21.2990533333333,2.54217272868975,38.9147165559879,1.04908643673484,2.69586040855646,1.4930862919549,-164.570051714297,118.03663956174,10.6058785856931,13.6163891799216,NA,NA,NA,0,0,0,NA,0,"-",0,NA,0,NA,0,0,0,NA,0,0,"-",NA,NA,0,0,0,0,300.021033333333,252.902877742122,0.842950492278114,0.195900984556228,6,0.5,407.038266666667,419.999166666667,10.3458666666667,6.65282733333333,600.0162,101.2015,0.200003666666667,22.2599066666667,21.2990533333333,999.9,0,0,9998.5,0,14.84364,300.021033333333,0.899991166666667,0.10000875,0,786.328866666667,4.99951,2593.39666666667,2363.63433333333,36.0268666666667,39.9769,38.7185,39.375,38.5558,265.517666666667,29.5073333333333,0,1603912602,786.366,NA,NA,2593.41076923077,15,NA,NA,14,0.077,0.003,420,7,0.83,0.07,653.833,411.034,20,23.8587,30.0001,23.8294,23.8176,"2020-10-28-1153_rasa",NA,0,0,1,0,55021,"-",0,0,0.5,0,0,0,0,0,0,0,0,0,0,"0: Broadleaf",2,1603912594.25,397.794533333333,10.1882,0,10.5812649646149,22.2482051880635,1603912533,"12:15:33",1603912514.5,1603912533,9.338,0.108,-12.9559775,-0.24479662288925,0.219258958183583,1,785.803636363636,9.96927214568158,0.977910382526663,1,3.69309575,-0.0188482176360243,0.00730812181326367,1,3,3,"3/3",100,100,9.243,0.1576,5.66804722538792,0.0108526537256606,-5.18283962051755e-06,1.2498934349691e-09,0.0299901021425487,0.00964955815971448,0.000351754833574242,-6.74969522547015e-06,11,2000,1,24,1.5,1.1,2,20.811,55.9497,0,20,420,6.61622,100.39,101.037,NA
"0",7,1606438315.6,4515.59999990463,"20201126 18:51:55","18:51:55",NA,1606438307.85,0.0058492705537704,23.7718907150647,388.757206922636,274.276032140729,27.9127193398609,39.5633213864348,0.388185891590774,2.28634164314358,0.354941043022484,0.224587327696083,97.9989214695989,24.7563588875855,24.7563588875855,3.13378276133822,44.4498407300799,1.49481823614707,3.36293271605697,1.63896452519115,-257.952831421275,146.290698115365,13.5820604969232,-0.0811513393879011,NA,NA,NA,0,0,0,NA,0,"-",0,NA,0,NA,0,0,0,NA,0,0,"-",NA,NA,0,0,0,0,599.987033333333,505.184949740652,0.841993112641132,0.193986225282263,6,0.5,388.757233333333,420.0106,14.6883866666667,7.772724,500.0262,101.668733333333,0.0999816433333333,25.9431933333333,24.4793166666667,999.9,0,0,10002.434,0,0.00162035733333333,599.987033333333,0.9330038,0.0669965166666667,0,976.501633333333,4.99916,5683.80366666667,5056.85266666667,36.8996666666667,40.3099333333333,39.0414,39.9101333333333,39.3204,555.125666666667,39.8613333333333,0,1606438326.8,976.501038461538,NA,NA,5683.76346153846,15,NA,NA,25,-0.112,-0.031,420,8,0.06,0.02,478.2,407.083,27.0012,21.172,30.0007,20.8751,20.8231,"2020-11-26-1733_rasa_15C",NA,10,2,1,0,53992,"-",0,0,0.5,0,0,0,0,0,0,0,0,0,0,"0: Broadleaf",2,1606438307.85,390.416233333333,14.2183866666667,0,-0.844068372229166,2.08854702480888,1606438356.1,"18:52:36",1606438344.6,1606438356.1,-1.659,0.47,-31.080487804878,-0.276453658536603,0.0761545322230285,1,976.51494117647,-0.257590584699129,0.177541700350431,1,7.80130536585366,0.328483902439029,0.0332922082803653,0,2,3,"2/3",100,100,-1.659,0.47,-0.843772670320939,-0.00181141279402287,4.19476790672773e-07,-1.79954926950479e-10,-0.229664426791886,0.083250285742971,0.00261849381797789,-3.84268067825068e-05,6,2051,1,23,13.4,13.4,2,19.2465,47.84,53.508,27,420,7.7218,103.733,101.334,NA
"0",3,1601426686.5,365,"20200929 19:44:46","19:44:46",NA,1601426678.75,0.0015918443857033,11.0958395644558,413.899993628288,267.93608031901,27.013740564386,41.7300538029938,0.130013505564825,3.23351457447798,0.127177620055589,0.0797356535853963,161.83644148443,22.8410695203644,22.70475,2.76972464113213,56.6279044439432,1.53470954281153,2.71016481694244,1.23501509832059,-70.2003374095155,-62.3857728297464,-3.98023188823649,25.2700993569314,NA,NA,NA,0,0,0,NA,0,"-",0,NA,0,NA,0,0,0,NA,0,0,"-",NA,NA,0,0,0,0,1000.0046,841.197904573137,0.841194035080575,0.192388070161151,3.11,0.5,413.9,419.992533333333,15.2220333333333,14.40953,600.031666666667,100.6216,0.199986,22.34688,22.70475,999.9,0,0,10001.3333333333,0,0.00152894,1000.0046,0.959996266666666,0.0400038533333333,0,647.957166666667,4.99912,6395.44933333333,6412.60166666666,36.5747333333333,39.3624,38.2788,39.1039333333333,38.5664666666667,955.203666666667,39.8013333333333,0,1601426686.6,647.532,NA,NA,6391.2772,15,NA,NA,36,0.024,-0.005,420,14,0.24,0.09,640.4,397.642,20.0004,24.514,29.9998,24.6219,24.6101,"2020-09-29-1934_hovu_gs",NA,0,0,1,0,54151,"-",0,0,0.5,0,0,0,0,0,0,0,0,0,0,"0: Broadleaf",2,1601426678.75,413.626,15.1190333333333,0,-41.3392308251648,-411.35846219626,1601426710.5,"19:45:10",1601426710.5,1601426706.5,0.274,0.103,-6.13486475,0.438248893058163,0.0525358912072261,1,650.246303030303,-44.4145778501087,4.24828239434623,0,0.81737265,-0.00445717823639975,0.00568622989576574,1,2,3,"2/3",100,100,0.274,0.103,0.250300000000152,0,0,0,0.107542857142851,0,0,0,-1,-1,-1,-1,2.5,2.4,2,20.8203,23.2879,32.8457,20,420,14.4975,101.842,101.364,NA
"0",9,1603910941.6,1093.09999990463,"20201028 11:49:01","11:49:01",NA,1603910933.85,0.00255735166354532,-0.543238023465929,419.493600590292,414.593156143413,42.0130144247175,42.5096035270302,0.177151091583403,2.27994708029521,0.16984399838087,0.106783896775805,0.00797921796,20.9958919838549,20.5789066666667,2.43207009689943,35.4568473636435,0.931578141052552,2.62735750727733,1.50049195584687,-112.779208362348,154.72811844601,13.8140962960644,55.7709855976864,NA,NA,NA,0,0,0,NA,0,"-",0,NA,0,NA,0,0,0,NA,0,0,"-",NA,NA,0,0,0,0,0.0499951,0.041995884,0.84,0.19,6,0.5,419.4936,420.023133333333,9.19300666666667,6.65926666666667,600.024133333333,101.235566666667,0.09995661,21.8377133333333,20.5789066666667,999.9,0,0,10003.6666666667,0,11.63067,0.0499951,0,0,0,607.626,0.0499951,220.119666666667,1.70166666666667,36.2122,41.1082,39.5082666666667,40.6498,38.6954,0,0,0,1603910941.7,607.7552,NA,NA,219.6912,15,NA,NA,9,0.048,0,420,6,1.68,0.09,641.213,422.161,20.0001,22.7667,30.0003,22.7668,22.7522,"2020-10-28-1126_rasa",NA,0,0,1,0,55197,"-",0,0,0.5,0,0,0,0,0,0,0,0,0,0,"0: Broadleaf",2,1603910933.85,410.220333333333,9.04587133333333,0,0.577692404161087,9.91923059591917,1603910872.6,"11:47:52",1603910866.6,1603910872.6,9.278,0.109,-0.521311682926829,0.357937400696864,0.172480508895783,1,607.353939393939,6.72169356883398,1.90370442605502,1,2.53903243902439,-0.0988013937282229,0.00999205044522599,1,3,3,"3/3",100,100,9.273,0.147,5.60722571068288,0.0108526537256606,-5.18283962051755e-06,1.2498934349691e-09,0.0360590140092864,0.00964955815971448,0.000351754833574242,-6.74969522547015e-06,11,2000,1,24,1.2,1.1,2,20.7819,52.5883,0,20,420,6.68548,100.495,101.157,NA
"S2",40,1576172719,6157,"2019-12-12 10:45:18","10:45:18",NA,1576172711,0.004130677,1.799726115,97.78430519,73.68419965,6.259579652,8.30691858,0.146933388,2.532061461,0.142355607,0.089371669,241.6654298,25.99119875,24.98972258,3.177729826,23.38239643,0.770001401,3.29308163,2.407728425,-182.1628764,81.82011093,6.855055544,148.1777198,-0.049264631,0.055303864,3.973764998,159.0757692,1.5088,-157.5669692,-104.4319785,0.74432934,"MPF-1510-20221002-21_52_47",813.7201154,913.458,0.10918716,0.5,1261.207006,1.799726115,68.85380547,0.417904271,0.000836815,-0.998348255,"DARK-1511-20221002-21_52_49",531.72,381.738,0.261273137,1.719973475,0.132211339,5.787692715,1499.995484,1261.207006,0.840807202,0.191614405,6,0.5,97.78430645,99.98791613,9.064017097,4.970839355,600.0086774,84.85141613,0.100034552,25.5891,24.98972258,999.9,0,0,14001.42258,0,3.97391129,1499.995484,0.973005,0.0269947,0,813.7318065,5.0001,11841.33226,11926.10968,42.125,43.875,43.312,43.403,44.25,1454.635484,40.36,0,150.1000001,813.7201154,0.010427346,1.446153857,11841.38077,15,1576172638,10:43:58,42,-1.17,-0.028,100,5,0.23,0.03,622.988,250.9,22.7471,26.6195,30,26.6034,26.6354,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0",1,1601504969,0,"20200930 17:29:29","17:29:29",NA,1601504961.25,0.000988181288660003,11.8348513706433,604.551726543588,369.030852450059,37.4052424767519,61.2778139577427,0.0847050016381794,3.2459549257166,0.0834959049412949,0.0522921353014167,161.836061408369,23.2747451290896,22.5880266666667,2.75017391764427,57.1329066544571,1.5761619643474,2.75876383093918,1.17401195329687,-43.5787948299061,8.99012383057784,0.571884242857516,127.819274651899,NA,NA,NA,0,0,0,NA,0,"-",0,NA,0,NA,0,0,0,NA,0,0,"-",NA,NA,0,0,0,0,1000.00376666667,841.197072782217,0.841193904285178,0.192387808570356,3.11,0.5,604.551733333333,610.9955,15.5500233333333,15.0458033333333,600.026733333333,101.160766666667,0.199979266666667,22.6394,22.5880266666667,999.9,0,0,9997.56433333333,0,0.00152894,1000.00376666667,0.960005166666667,0.0399950366666667,0,890.238233333333,4.99912,8690.179,6412.60833333333,37.3353,40.1954,39.1164666666667,39.7100666666667,39.2227666666667,955.208666666667,39.797,0,1601504969.9,889.518384615384,NA,NA,8683.00769230769,15,NA,NA,6,-0.018,0.06,605,15,0.47,0.16,642.47,415.951,20.0008,25.255,30.0007,25.4118,25.4092,"2020-09-30-1726_hovu_gs",NA,0,0,1,0,54222,"-",0,0,0.5,0,0,0,0,0,0,0,0,0,0,"0: Broadleaf",2,1601504961.25,604.258733333333,15.4230233333333,0,-109.575931627273,-1070.25709391219,1601505009.5,"17:30:09",1601505009.5,1601504987,0.293,0.127,-5.98599682926829,-3.83164473867595,1.09459724402696,0,894.402454545454,-108.6442457534,10.3438601143923,0,0.453149536585366,-0.11736037630662,0.0166649212186638,0,0,3,"0/3",100,100,0.293,0.127,0.310750000000098,0,0,0,0.0674550000000007,0,0,0,-1,-1,-1,-1,5.4,5.2,2,-1,28.5377,59.9911,20,420,15.0443,101.796,101.105,NA
"0",4,1606254640.1,2699.5,"20201124 13:50:40","13:50:40",NA,1606254632.1,0.0131958513847382,8.69787295947026,403.170054695951,387.003812957397,38.5811112435373,40.1927531706253,1.92151332998734,2.25392699711627,1.3155582302427,0.860520438038622,98.0030008404522,19.7595101979409,21.3392774193548,2.54844921768823,54.3017233985829,1.56913046393852,2.88965131441753,0.97931875374971,-581.937046066955,251.058304978864,22.9435523651525,-209.932187882486,NA,NA,NA,0,0,0,NA,0,"-",0,NA,0,NA,0,0,0,NA,0,0,"-",NA,NA,0,0,0,0,600.011548387097,505.205631291824,0.841993179381093,0.193986358762186,6,0.5,403.170064516129,419.991548387097,15.7398129032258,0.154189387096774,500.005064516129,99.6338419354839,0.0579697516129032,23.4053677419355,21.3392774193548,999.9,0,0,9993.76903225807,0,1.48881,600.011548387097,0.932997580645161,0.067002764516129,0,1214.60580645161,4.99912,7053.94774193549,3805.62967741936,36.3425483870968,39.5059677419355,38.2820322580645,39.5016451612903,38.4897419354839,555.145806451613,39.8641935483871,0,1606254642,1214.59923076923,NA,NA,7053.99269230769,15,NA,NA,14,0.081,-0.003,420,0,0.1,0.01,467.494,509.627,22.0001,24.2753,30.0001,24.2916,24.2706,"2020-11-24-1222_rasa_35C",NA,9,2,1,0,53176,"-",0,0,0.5,0,0,0,0,0,0,0,0,0,0,"0: Broadleaf",2,1606254632.1,403.345064516129,15.8468129032258,0,-2.25641026413431,-10.1911111274698,1606254680.6,"13:51:20",1606254658.6,1606254680.6,-0.175,-0.107,-16.9030325,0.0186382739211804,0.0272729296876958,1,1214.77058823529,-3.05982721923316,0.373874319685638,1,15.588515,-0.00106491557222993,0.00257755213332359,1,3,3,"3/3",100,100,-0.175,-0.107,-0.255400000000009,0,0,0,-0.104229809523809,0,0,0,-1,-1,-1,-1,20.9,20.5,2,20.6771,100,0,22,420,0,101.762,100.572,NA
